t,Observations,Fit,Trend,Seasonal,Random
187,4881,4917.468276,4937.958333,0.9958505,0.992583933
188,5214,5075.756119,4919.125,1.031841256,1.027236116
189,4883,4837.844973,4890.708333,0.989191062,1.009333707
190,4751,4810.665216,4860.958333,0.989653662,0.987597304
191,5077,5134.974179,4839.333333,1.061091234,0.988709938
192,5001,5227.540297,4803.375,1.08830568,0.956664074
193,4619,4532.380482,4761.5,0.951880811,1.019111264
194,4685,4460.320237,4722.208333,0.944541181,1.050373012
195,4734,4757.834964,4669.375,1.018944712,0.994990376
196,4440,4365.930607,4608.75,0.947313394,1.016965316
197,4755,4541.306842,4540,1.000287851,1.047055433
198,4303,4383.058243,4467.5,0.981098655,0.981734616
199,4471,4385.227678,4403.5,0.9958505,1.019559377
200,4681,4481.630522,4343.333333,1.031841256,1.044485925
201,4148,4232.583691,4278.833333,0.989191062,0.980016062
202,4031,4166.771802,4210.333333,0.989653662,0.96741559
203,4147,4393.801952,4140.833333,1.061091234,0.943829523
204,4191,4443.143978,4082.625,1.08830568,0.943251
205,3893,3840.601103,4034.75,0.951880811,1.01364341
206,3967,3760.572645,3981.375,0.944541181,1.054892532
207,3904,4017.401807,3942.708333,1.018944712,0.971772351
208,3626,3715.56049,3922.208333,0.947313394,0.975895833
209,3901,3903.998445,3902.875,1.000287851,0.999231955
210,3760,3812.958166,3886.416667,0.981098655,0.986111003
211,3865,3857.800356,3873.875,0.9958505,1.001866256
212,4006,3989.52823,3866.416667,1.031841256,1.004128751
213,3895,3834.145775,3876.041667,0.989191062,1.015871651
214,3792,3852.96912,3893.25,0.989653662,0.984176068
215,3922,4143.914966,3905.333333,1.061091234,0.946447992
216,4021,4260.671392,3914.958333,1.08830568,0.943747975
217,3762,3737.004741,3925.916667,0.951880811,1.006688581
218,3919,3718.697986,3937.041667,0.944541181,1.05386348
219,4183,4020.118992,3945.375,1.018944712,1.040516464
220,3760,3742.124736,3950.25,0.947313394,1.004776769
221,4057,3957.972311,3956.833333,1.000287851,1.025019803
222,3835,3892.713311,3967.708333,0.981098655,0.985174015
223,4053,3949.875034,3966.333333,0.9958505,1.026108412
