t,Observations,Fit,Trend,Seasonal,Random
188,1740,1709.784251,1710.166667,0.999776387,1.017672258
189,1616,1678.501813,1712.708333,0.980027819,0.962763333
190,1606,1665.913368,1713.875,0.972015677,0.964035724
191,1950,1774.556362,1715.583333,1.034374913,1.098866197
192,2658,2301.278214,1720.958333,1.337207397,1.155010283
193,1627,1698.993834,1728.75,0.982787467,0.957625606
194,1607,1615.609841,1728.458333,0.934711477,0.994670841
195,1671,1786.816013,1721.625,1.037865977,0.935183023
196,1538,1593.057127,1717.625,0.927476677,0.965439327
197,1511,1563.412477,1715.333333,0.911433624,0.966475592
198,1617,1633.620169,1712.375,0.954008421,0.989826173
199,1641,1585.483233,1707.916667,0.928314164,1.035015676
200,1659,1700.744606,1701.125,0.999776387,0.9754551
201,1533,1659.47294,1693.291667,0.980027819,0.923787284
202,1593,1639.142436,1686.333333,0.972015677,0.971849648
203,1908,1737.189568,1679.458333,1.034374913,1.09832573
204,2629,2237.593711,1673.333333,1.337207397,1.174922859
205,1549,1638.14291,1666.833333,0.982787467,0.945582947
206,1522,1548.349561,1656.5,0.934711477,0.982982162
207,1568,1711.095041,1648.666667,1.037865977,0.916372243
208,1474,1520.98446,1639.916667,0.927476677,0.969109178
209,1410,1489.62433,1634.375,0.911433624,0.946547376
210,1571,1559.962769,1635.166667,0.954008421,1.007075317
211,1531,1521.236157,1638.708333,0.928314164,1.006418361
212,1521,1647.131598,1647.5,0.999776387,0.923423485
213,1483,1627.499532,1660.666667,0.980027819,0.91121378
214,1433,1625.858222,1672.666667,0.972015677,0.881380665
215,1935,1742.835531,1684.916667,1.034374913,1.110259669
216,2621,2273.475443,1700.166667,1.337207397,1.152860484
217,1642,1687.036586,1716.583333,0.982787467,0.973304322
218,1640,1626.047453,1739.625,0.934711477,1.008580652
219,1766,1833.087537,1766.208333,1.037865977,0.963401891
220,1564,1661.419887,1791.333333,0.927476677,0.941363476
221,1614,1651.024034,1811.458333,0.911433624,0.977575109
222,1733,1748.498683,1832.791667,0.954008421,0.991136005
223,1763,1715.756654,1848.25,0.928314164,1.027534992
224,1842,1852.50233,1852.916667,0.999776387,0.994330733
225,1800,1827.588545,1864.833333,0.980027819,0.9849044
226,1719,1825.607443,1878.166667,0.972015677,0.941604399
227,2132,1948.848535,1884.083333,1.034374913,1.093979323
228,2936,NA,NA,1.337207397,NA
229,1698,NA,NA,NA,NA
230,1696,NA,NA,NA,NA
231,1996,NA,NA,NA,NA
232,1654,NA,NA,NA,NA
233,1666,NA,NA,NA,NA
