t,Observations,Fit,Trend,Seasonal,Random
149,77662,77816.69304,71723,1.084961491,0.998012084
150,75516,77917.27142,72108.16667,1.080560983,0.969181782
151,78991,77563.91831,72378.625,1.071641224,1.018398783
152,76521,78614.07029,72482.04167,1.084600661,0.973375373
153,73711,70702.00409,72632.66667,0.973418812,1.042558849
154,68880,71146.26341,72894.75,0.976013546,0.968146417
155,65341,65448.86427,73111.16667,0.895196551,0.998351931
156,72600,67730.5137,73562.5,0.920720662,1.071895015
157,62064,65272.78618,74349.83333,0.877914358,0.950840368
158,67086,68722.06886,74922.625,0.917240538,0.976192963
159,80753,80995.74519,74952.5,1.080627667,0.997002988
160,77802,77331.96876,74565.33333,1.037103508,1.006078097
161,78476,80651.92345,74336.20833,1.084961491,0.973020811
162,85534,80227.42075,74246.08333,1.080560983,1.066144208
163,87869,79654.69034,74329.625,1.071641224,1.103123992
164,81390,80813.05294,74509.5,1.084600661,1.007139281
165,69559,72637.76908,74621.29167,0.973418812,0.957614763
166,63740,72860.18386,74650.79167,0.976013546,0.874826231
167,64982,66891.66001,74722.875,0.895196551,0.971451448
168,70796,68737.7821,74656.5,0.920720662,1.029943036
169,65873,65116.29795,74171.58333,0.877914358,1.011620778
170,67594,67837.84898,73958.625,0.917240538,0.996405414
171,82928,80160.19487,74179.29167,1.080627667,1.034528423
172,76335,77376.73706,74608.5,1.037103508,0.986536818
173,81673,81370.4392,74998.45833,1.084961491,1.003718314
174,80744,81174.6225,75122.66667,1.080560983,0.994695109
175,81021,80559.42344,75173.875,1.071641224,1.005729641
176,83127,81660.48759,75290.83333,1.084600661,1.017958654
177,73118,73412.65101,75417.33333,0.973418812,0.995986373
178,70482,73696.87147,75508.04167,0.976013546,0.956377097
179,67599,67771.52632,75705.75,0.895196551,0.997454295
180,71160,69814.87182,75826.33333,0.920720662,1.019267072
181,66738,66475.74833,75720.08333,0.877914358,1.003945073
182,69536,69449.0202,75715.16667,0.917240538,1.001252427
183,84022,81916.34991,75804.41667,1.080627667,1.025704882
184,77418,78814.24895,75994.58333,1.037103508,0.982284308
185,85335,82628.09039,76157.625,1.084961491,1.032760162
186,79976,82194.31188,76066.33333,1.080560983,0.97301137
187,79239,81388.69515,75947.70833,1.071641224,0.973587301
188,84791,82318.16231,75897.20833,1.084600661,1.030040001
189,73596,73569.89871,75578.875,0.973418812,1.000354782
190,74568,73329.32104,75131.45833,0.976013546,1.016892001
191,67426,66793.59869,74613.33333,0.895196551,1.009467993
192,69142,67958.7757,73810.41667,0.920720662,1.017410913
193,65909,64082.37089,72993.875,0.877914358,1.028504393
194,69153,66031.07621,71988.83333,0.917240538,1.047279614
195,76765,76546.84611,70835.54167,1.080627667,1.00284994
196,73937,72077.26777,69498.625,1.037103508,1.025801925
197,76381,73662.37549,67894,1.084961491,1.036906555
198,69660,71757.53354,66407.66667,1.080560983,0.970769152
199,69958,69745.08998,65082.5,1.071641224,1.003052688
200,69951,69049.70013,63663.70833,1.084600661,1.013052915
201,60757,60439.209,62089.625,0.973418812,1.005258027
202,55321,59112.05705,60564.79167,0.976013546,0.935866602
203,48162,52883.51247,59074.75,0.895196551,0.910718629
204,52734,53322.73151,57914.125,0.920720662,0.988959089
205,50513,50230.30894,57215.5,0.877914358,1.005627898
206,50498,52082.44648,56781.66667,0.917240538,0.96957811
207,57642,60840.8235,56301.375,1.080627667,0.947423074
208,56464,58026.93515,55950.95833,1.037103508,0.973065351
209,58093,60796.45006,56035.58333,1.084961491,0.955532765
210,60093,60794.65707,56262.125,1.080560983,0.988458573
211,62758,60418.28385,56379.20833,1.071641224,1.0387253
212,66739,61194.07312,56420.83333,1.084600661,1.090612156
213,52442,55387.12481,56899.58333,0.973418812,0.946826545
214,55226,56269.74294,57652.625,0.976013546,0.98145108
215,50288,52183.58067,58292.875,0.895196551,0.963674768
216,56045,54132.81224,58793.95833,0.920720662,1.035324006
217,50012,51947.9118,59171.95833,0.877914358,0.962733597
218,51998,54415.37135,59325.08333,0.917240538,0.955575579
219,67632,64494.65077,59682.58333,1.080627667,1.048645108
220,64547,62564.09015,60325.79167,1.037103508,1.031694057
221,65376,66121.7123,60943.83333,1.084961491,0.988722127
222,64836,66630.49679,61662.875,1.080560983,0.973067936
223,67087,66832.41379,62364.54167,1.071641224,1.003809322
224,66085,68517.02563,63172.58333,1.084600661,0.964504799
225,61676,62285.50057,63986.33333,0.973418812,0.990214407
226,61429,63027.66073,64576.625,0.976013546,0.974635569
227,58918,58194.67631,65007.70833,0.895196551,1.012429379
228,64672,60253.22611,65441.375,0.920720662,1.073336719
229,58225,NA,NA,NA,NA
230,63178,NA,NA,NA,NA
231,75982,NA,NA,NA,NA
232,70364,NA,NA,NA,NA
233,69905,NA,NA,NA,NA
234,70715,NA,NA,NA,NA
