t,Observations,Fit,Trend,Seasonal,Random
158,1839,1696.668275,2025.75,0.837550672,1.083888953
159,2075,2055.549048,2039.25,1.007992668,1.009462655
160,2118,2115.781246,2053.75,1.030203894,1.001048669
161,2080,2136.521199,2073.625,1.030331521,0.973545219
162,1977,2024.007233,2095.833333,0.965729097,0.976775166
163,2054,2075.845645,2114.416667,0.981758079,0.989476267
164,2462,2612.651019,2125.458333,1.229217707,0.942337872
165,1937,2002.198423,2131.291667,0.939429574,0.967436582
166,2108,2016.077852,2143.166667,0.940700452,1.045594543
167,2141,2125.250102,2156.75,0.985394739,1.007410844
168,2950,2806.587708,2164.208333,1.296819564,1.051098454
169,1724,1637.789235,2169.625,0.754872033,1.052638498
170,1920,1825.441691,2179.5,0.837550672,1.051800235
171,2134,2214.76989,2197.208333,1.007992668,0.96353125
172,2344,2276.020877,2209.291667,1.030203894,1.029867531
173,2180,2281.669152,2214.5,1.030331521,0.955440888
174,2056,2145.206234,2221.333333,0.965729097,0.95841601
175,2105,2186.620682,2227.25,0.981758079,0.962672684
176,2648,2738.901921,2228.166667,1.229217707,0.966810816
177,2176,2099.664242,2235.041667,0.939429574,1.036356174
178,2159,2106.345899,2239.125,0.940700452,1.024997842
179,2215,2203.876391,2236.541667,0.985394739,1.005047293
180,3040,2904.443551,2239.666667,1.296819564,1.046672089
181,1776,1693.052159,2242.833333,0.754872033,1.048993081
182,1890,1884.349421,2249.833333,0.837550672,1.002998689
183,2329,2267.269508,2249.291667,1.007992668,1.027226799
184,2247,2307.699647,2240.041667,1.030203894,0.973696903
185,2215,2306.48297,2238.583333,1.030331521,0.960336594
186,2096,2161.301719,2238,0.965729097,0.969785931
187,2141,2194.43384,2235.208333,0.981758079,0.975650284
188,2780,2754.062272,2240.5,1.229217707,1.009417989
189,2031,2109.136823,2245.125,0.939429574,0.962953175
190,2082,2110.187093,2243.208333,0.940700452,0.986642373
191,2257,2216.275941,2249.125,0.985394739,1.018374995
192,2984,2925.13863,2255.625,1.296819564,1.020122592
193,1765,1704.469598,2257.958333,0.754872033,1.035512749
194,2028,1896.24962,2264.041667,0.837550672,1.069479449
195,2302,2281.297406,2263.208333,1.007992668,1.009074921
196,2228,2325.084337,2256.916667,1.030203894,0.95824481
197,2376,2318.288852,2250.041667,1.030331521,1.024893856
198,2091,2157.760713,2234.333333,0.965729097,0.969060187
199,2202,2178.030299,2218.5,0.981758079,1.011005219
200,2865,2714.163914,2208.041667,1.229217707,1.055573683
201,1926,2057.78134,2190.458333,0.939429574,0.935959503
202,2036,2043.632536,2172.458333,0.940700452,0.996265211
203,2138,2122.129686,2153.583333,0.985394739,1.007478485
204,2726,2763.036184,2130.625,1.296819564,0.986595838
205,1643,1594.446999,2112.208333,0.754872033,1.030451311
206,1899,1754.214986,2094.458333,0.837550672,1.082535502
207,2009,2101.664712,2085,1.007992668,0.955908898
208,2089,2146.558588,2083.625,1.030203894,0.973185643
209,2062,2141.629927,2078.583333,1.030331521,0.962818073
210,1854,2007.348406,2078.583333,0.965729097,0.923606482
211,1997,2045.165705,2083.166667,0.981758079,0.976448996
212,2644,2566.24805,2087.708333,1.229217707,1.030297909
213,1920,1975.816109,2103.208333,0.939429574,0.971750352
214,2009,1992.521144,2118.125,0.940700452,1.008270354
215,2044,2094.415459,2125.458333,0.985394739,0.975928626
216,2820,2768.007326,2134.458333,1.296819564,1.018783431
217,1659,1619.231964,2145.041667,0.754872033,1.024559814
218,1992,1804.188842,2154.125,0.837550672,1.104097284
219,2288,2178.98615,2161.708333,1.007992668,1.05002962
220,2168,2235.156123,2169.625,1.030203894,0.969954617
221,2159,2247.410629,2181.25,1.030331521,0.960661115
222,1973,2120.539904,2195.791667,0.965729097,0.930423425
223,2132,2163.467554,2203.666667,0.981758079,0.985455038
224,2727,2714.624871,2208.416667,1.229217707,1.004558688
225,2019,2076.530788,2210.416667,0.939429574,0.972294758
226,2100,2082.554017,2213.833333,0.940700452,1.008377206
227,2232,2187.288913,2219.708333,0.985394739,1.020441327
228,2981,NA,NA,1.296819564,NA
229,1687,NA,NA,NA,NA
230,2078,NA,NA,NA,NA
231,2250,NA,NA,NA,NA
232,2288,NA,NA,NA,NA
233,2180,NA,NA,NA,NA
