t,Observations,Fit,Trend,Seasonal,Random
148,2231,2324.879767,2374.458333,0.979120052,0.959619517
149,2315,2421.97957,2384.541667,1.015700251,0.955829698
150,2526,2603.21585,2393.416667,1.087656774,0.970338284
151,2542,2499.667441,2400.125,1.041473857,1.016935276
152,2633,2658.279394,2406.125,1.10479688,0.990490317
153,2227,2217.305198,2414.875,0.918186324,1.004372335
154,2114,2057.988358,2433.25,0.845777605,1.027216695
155,2317,2303.009774,2454.5,0.938280617,1.006074757
156,3765,3780.87252,2468.291667,1.531777047,0.99580189
157,1965,1942.847718,2479.25,0.783643327,1.011401965
158,1985,1944.182867,2491.291667,0.78039151,1.020994493
159,2419,2436.192825,2503.291667,0.973195756,0.992942749
160,2551,2461.752591,2514.25,0.979120052,1.036253606
161,2505,2567.605593,2527.916667,1.015700251,0.97561713
162,2667,2777.014339,2553.208333,1.087656774,0.96038395
163,2664,2683.617761,2576.75,1.041473857,0.992689808
164,2800,2861.56202,2590.125,1.10479688,0.978486568
165,2348,2399.679957,2613.5,0.918186324,0.978463813
166,2256,2230.06886,2636.708333,0.845777605,1.011627955
167,2503,2491.760558,2655.666667,0.938280617,1.004510643
168,4186,4108.672808,2682.291667,1.531777047,1.018820479
169,2109,2120.800057,2706.333333,0.783643327,0.994436035
170,2162,2128.745459,2727.791667,0.78039151,1.015621662
171,2803,2683.425097,2757.333333,0.973195756,1.044560552
172,2724,2724.891105,2783,0.979120052,0.999672976
173,2787,2844.510874,2800.541667,1.015700251,0.979781805
174,3024,3069.004863,2821.666667,1.087656774,0.985335682
175,2884,2955.572622,2837.875,1.041473857,0.975783839
176,3095,3140.753398,2842.833333,1.10479688,0.985432349
177,2762,2617.749209,2851,0.918186324,1.055104894
178,2458,2418.465821,2859.458333,0.845777605,1.016346801
179,2722,2696.188448,2873.541667,0.938280617,1.009573349
180,4474,4445.21699,2902,1.531777047,1.006475052
181,2210,2295.846385,2929.708333,0.783643327,0.962607958
182,2180,2305.634201,2954.458333,0.78039151,0.945509916
183,2981,2885.768714,2965.25,0.973195756,1.033000318
184,2749,2906.681061,2968.666667,0.979120052,0.945752197
185,3100,3029.960812,2983.125,1.015700251,1.023115543
186,3394,3256.308424,2993.875,1.087656774,1.042284562
187,3179,3124.725334,3000.291667,1.041473857,1.01736942
188,3394,3331.837225,3015.791667,1.10479688,1.018657206
189,2722,2779.923868,3027.625,0.918186324,0.979163506
190,2580,2570.987716,3039.791667,0.845777605,1.003505378
191,2947,2870.395882,3059.208333,0.938280617,1.026687649
192,4507,4702.044942,3069.666667,1.531777047,0.958519124
193,2331,2412.315374,3078.333333,0.783643327,0.966291566
194,2431,2413.750942,3093,0.78039151,1.007146163
195,3014,3019.055983,3102.208333,0.973195756,0.99832531
196,3008,3036.128892,3100.875,0.979120052,0.990735277
197,3307,3142.407294,3093.833333,1.015700251,1.052377904
198,3438,3365.57261,3094.333333,1.087656774,1.021520079
199,3343,3234.080089,3105.291667,1.041473857,1.033678792
200,3582,3435.0897,3109.25,1.10479688,1.042767529
201,2755,2849.782544,3103.708333,0.918186324,0.966740429
202,2515,2621.62865,3099.666667,0.845777605,0.959327325
203,2843,2901.867378,3092.75,0.938280617,0.979713967
