t,Observations,Fit,Trend,Seasonal,Random
187,630,645.2663023,731.2916667,0.882365179,0.976341082
188,637,706.9260877,730.5,0.967729073,0.901084302
189,657,669.0521382,730.625,0.915725767,0.98198625
190,718,738.5114216,730.625,1.010794076,0.972225993
191,804,821.077576,731.375,1.122649224,0.97920102
192,1237,1235.434503,733.0416667,1.685353724,1.001267163
193,615,600.9724375,733.7916667,0.818995997,1.023341441
194,593,571.8945192,735.5416667,0.777514783,1.036904499
195,690,666.2156752,736.8333333,0.904160609,1.035700638
196,721,705.0059002,735.2083333,0.958919898,1.022686477
197,770,720.0996567,730.6666667,0.985537851,1.069296441
198,730,697.9763418,719.375,0.97025382,1.045880722
199,637,624.8983727,708.2083333,0.882365179,1.019365753
200,672,679.4264532,702.0833333,0.967729073,0.989069526
201,653,635.2465953,693.7083333,0.915725767,1.027947265
202,683,694.9630435,687.5416667,1.010794076,0.982786072
203,730,766.5823116,682.8333333,1.122649224,0.952278691
204,1040,1137.894656,675.1666667,1.685353724,0.913968612
205,544,548.5908185,669.8333333,0.818995997,0.991631616
206,517,516.6909696,664.5416667,0.777514783,1.000598095
207,565,595.6534744,658.7916667,0.904160609,0.948538075
208,698,628.3322633,655.25,0.958919898,1.110877223
209,680,641.0102441,650.4166667,0.985537851,1.06082548
210,636,625.5711504,644.75,0.97025382,1.016670925
211,603,565.2284275,640.5833333,0.882365179,1.066825323
212,579,617.5724366,638.1666667,0.967729073,0.937541842
213,608,585.1106096,638.9583333,0.915725767,1.039119766
214,643,646.1922294,639.2916667,1.010794076,0.995059938
215,654,715.6888801,637.5,1.122649224,0.913804892
216,980,1073.429876,636.9166667,1.685353724,0.91296136
217,504,520.8132043,635.9166667,0.818995997,0.9677174
218,499,492.7499936,633.75,0.777514783,1.01268393
219,602,571.6932182,632.2916667,0.904160609,1.053012316
220,669,607.4358005,633.4583333,0.958919898,1.101350957
221,666,628.2393161,637.4583333,0.985537851,1.060105573
222,636,624.0753425,643.2083333,0.97025382,1.019107721
223,579,571.1108621,647.25,0.882365179,1.013813672
224,551,628.6609989,649.625,0.967729073,0.876466014
225,601,597.9689256,653,0.915725767,1.00506895
226,678,665.0603854,657.9583333,1.010794076,1.0194563
227,715,745.1584222,663.75,1.122649224,0.959527503
228,1057,NA,NA,1.685353724,NA
229,524,NA,NA,NA,NA
230,536,NA,NA,NA,NA
231,646,NA,NA,NA,NA
232,744,NA,NA,NA,NA
233,730,NA,NA,NA,NA
